indicator_name,indicator_code,country_name,country_code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Final Consumption Expenditure (Constant 21 Us$),NE.CON.TOTL.KD,United States,USA,1.39E+03,1.59E+04,1.88E+04,1.12E+04,1.16E+05,1.19E+05,1.23E+05,1.25E+05,1.25E+05,1.25E+05,1.27E+04,1.28E+05,1.29E+05,1.34E+04,1.33E+04,1.38E+05,1.41E+05,1.45E+05,1.49E+05
Final Consumption Expenditure (Constant 21 Us$),NE.CON.TOTL.KD,Vietnam,VNM,42588925866,445626762,478847268,516954698,5538348369,594432193,6392759497,71365919,7556919343,77514718582,8411373869,877769911,92224395976,9716757616,1.32E+03,1.13E+03,1.28E+04,1.30E+05,1.39E+04
"Foreign Direct Investment, Net Inflows (% Of GDP)",BX.KLT.DINV.WD.GD.ZS,Brunei Darussalam,BRN,9.15836447,1.8362189,3.93498376,1.888281555,1.43821789,1.836754981,0.765769354,2.13544653,1.54368844,3.3369978,3.5736879,3.73949184,4.5454587,4.2867916,3.321314483,1.32471748,-1.32522338,3.85828317,3.7758954
"Foreign Direct Investment, Net Inflows (% Of GDP)",BX.KLT.DINV.WD.GD.ZS,Cambodia,KHM,3.216744312,3.676756427,3.5685915,1.751316579,2.46197745,6.2538395,6.64242251,1.3894968,7.87468155,8.925272448,12.49138118,11.99484384,14.14571143,13.5833469,11.9689482,1.9866353,12.28177217,12.574957,13.99613
"Foreign Direct Investment, Net Inflows (% Of GDP)",BX.KLT.DINV.WD.GD.ZS,China,CHN,3.47582246,3.513212,3.6999885,3.4874331,3.483641114,4.55425434,4.5857916,4.4965217,3.73363539,2.568888613,4.3562471,3.78828754,2.8279312,3.39875621,2.56834254,2.2133818,1.56895757,1.367677133,1.729588649
"Foreign Direct Investment, Net Inflows (% Of GDP)",BX.KLT.DINV.WD.GD.ZS,India,IND,0.765212649,1.5637835,1.1157185,0.65889255,0.7656145,0.886172,2.13168425,2.73395746,3.62521897,2.651593127,1.63534274,2.26527,1.312934337,1.516275965,1.695658786,2.92115758,1.9415612,1.5687927,1.549157738
"Foreign Direct Investment, Net Inflows (% Of GDP)",BX.KLT.DINV.WD.GD.ZS,Indonesia,IDN,-2.757439934,-1.855686193,0.74151638,-0.25425632,0.73824398,2.916114843,1.347942646,1.631572,1.82632924,0.9391942,2.25179138,2.32984285,2.3978327,2.551356334,2.81997265,2.297616387,0.487372471,2.19877591,1.8144683
"Foreign Direct Investment, Net Inflows (% Of GDP)",BX.KLT.DINV.WD.GD.ZS,Japan,JPN,0.218682871,0.114464574,0.28851696,0.19735674,0.156338846,0.11488557,-0.529759,0.47968377,0.48879143,0.233713959,0.13541249,-0.1381639,0.881749,0.26536579,0.47228152,0.11965483,0.83127562,0.386881533,0.494956985
"Foreign Direct Investment, Net Inflows (% Of GDP)",BX.KLT.DINV.WD.GD.ZS,Lao PDR,LAO,1.957639,1.3515792,0.253176893,0.962969691,0.71489549,1.13321328,5.424761492,7.66971715,4.183937386,5.46274931,3.91153219,3.437366775,6.61565811,5.7577884,6.53916378,7.489414791,5.91746441,1.4611655,7.3536181
"Foreign Direct Investment, Net Inflows (% Of GDP)",BX.KLT.DINV.WD.GD.ZS,Malaysia,MYS,4.38428624,0.59729318,3.166124323,2.9294295,3.5787262,2.734393126,4.727194488,4.68688849,3.2878735,0.56692268,4.268663866,5.74455346,2.82956466,3.49431779,3.141267795,3.27949574,4.471318192,2.93728936,2.38999638
"Foreign Direct Investment, Net Inflows (% Of GDP)",BX.KLT.DINV.WD.GD.ZS,Myanmar,MMR,2.86117768,3.215657535,2.227526,2.377757667,2.162896,1.959663965,1.91821283,3.517516697,2.71127181,2.92355416,1.81897223,4.21276512,2.2254651,3.748565,3.323363757,6.84244328,5.182254392,5.99892683,1.8131843
"Foreign Direct Investment, Net Inflows (% Of GDP)",BX.KLT.DINV.WD.GD.ZS,Philippines,PHL,1.83526586,0.996563528,2.17435118,0.58635542,0.6479626,1.6144129,2.215366278,1.954155357,0.7692687,1.22649895,0.53629787,0.89547743,1.285692449,1.37486263,2.1682578,1.926111627,2.715517781,3.27343297,2.971298142
"Foreign Direct Investment, Net Inflows (% Of GDP)",BX.KLT.DINV.WD.GD.ZS,Singapore,SGP,16.1492374,18.93961756,6.65371473,17.46258577,21.2237251,15.1133869,26.3266553,26.16195416,7.23479676,12.796993,23.6933632,17.59636716,18.74388439,2.9344814,21.8193497,22.6537774,22.2345794,28.8925613,24.9993941
"Foreign Direct Investment, Net Inflows (% Of GDP)",BX.KLT.DINV.WD.GD.ZS,South Korea,KOR,2.49273711,1.223576512,0.8991594,1.393538,1.73811244,1.51955227,0.9557316,0.786235316,1.116272931,1.282777,0.867739218,0.81274839,0.776565541,0.97783215,0.6578499,0.2968476,0.855545973,1.1723443,0.752279962
"Foreign Direct Investment, Net Inflows (% Of GDP)",BX.KLT.DINV.WD.GD.ZS,Thailand,THA,2.663126912,4.212225638,2.4881544,3.435938984,3.3894795,4.339584984,4.21253246,3.2835693,2.93824858,2.27596559,4.323262,0.66787631,3.244566328,3.79126746,1.221452216,2.224686975,0.681531,1.8759492,2.6149123
"Foreign Direct Investment, Net Inflows (% Of GDP)",BX.KLT.DINV.WD.GD.ZS,United States,USA,3.45318336,1.63116343,1.1546357,1.2223979,1.74918737,1.91876415,2.16487842,2.398397385,2.31832819,1.114843565,1.761193112,1.69532337,1.54562532,1.716613577,1.43739956,2.79421859,2.64342844,1.8276118,1.257718459
"Foreign Direct Investment, Net Inflows (% Of GDP)",BX.KLT.DINV.WD.GD.ZS,Vietnam,VNM,4.1639248,3.977335462,3.99268751,3.66612292,3.5448173,3.3943646,3.61694,8.654717714,9.6633955,7.168819875,6.96118,5.48179934,5.37298997,5.19792941,4.948273,6.16361156,6.13872368,6.3834952,6.32117489
"Foreign Direct Investment, Net Outflows (% Of GDP)",BM.KLT.DINV.WD.GD.ZS,Brunei Darussalam,BRN,,,,,,,,,,,,,,,,,,,
"Foreign Direct Investment, Net Outflows (% Of GDP)",BM.KLT.DINV.WD.GD.ZS,Cambodia,KHM,-0.641724788,0.19751946,-0.189634594,0.1558749,0.191894342,0.67979797,0.11522438,0.12675319,0.19792357,0.18144138,0.1835974,0.22732791,0.257428697,0.4897549,0.49132191,0.486211968,0.392248682,0.517836414,0.5598264
"Foreign Direct Investment, Net Outflows (% Of GDP)",BM.KLT.DINV.WD.GD.ZS,China,CHN,0.38733225,0.72398541,0.427326487,0.59314282,0.47733343,0.662413,0.869587667,0.483187187,1.2355631,0.863774,0.95262313,0.64125566,0.76138866,0.76246383,1.17956845,1.583132961,1.94312728,1.138822129,1.513612
"Foreign Direct Investment, Net Outflows (% Of GDP)",BM.KLT.DINV.WD.GD.ZS,India,IND,0.18782767,0.217149393,0.244897685,0.23693879,0.25951931,0.321893491,1.492867398,1.39932736,1.66188857,1.199474211,0.952969273,0.691587823,0.467994118,0.955724,0.573111845,0.357212358,0.22364213,0.418142338,0.419967417
"Foreign Direct Investment, Net Outflows (% Of GDP)",BM.KLT.DINV.WD.GD.ZS,Indonesia,IDN,,,,,1.326912265,1.7217852,0.747661388,1.81667967,1.156291483,0.416828151,0.55432576,1.11965967,0.815426297,1.217686934,1.16671141,1.54144743,-1.244176833,0.197776796,0.6142648
"Foreign Direct Investment, Net Outflows (% Of GDP)",BM.KLT.DINV.WD.GD.ZS,Japan,JPN,0.921274923,0.828628351,0.75932664,0.775241253,0.84345748,1.86446949,1.283612246,1.6165976,2.25577114,1.48367949,1.397458644,1.897457812,1.896313259,3.19649848,2.84356414,3.153338155,3.62537979,3.575144126,3.18556196
"Foreign Direct Investment, Net Outflows (% Of GDP)",BM.KLT.DINV.WD.GD.ZS,Lao PDR,LAO,0.5723951,0.18121536,0.11375421,-0.138675,0.4672947,-0.3177217,1.70E-01,0.58461373,-0.31125719,0.437878,0.469359493,0.41326,-0.165422419,-0.2392474,0.531949,0.27585648,0.9668673,0.57561194,5.57E-01
"Foreign Direct Investment, Net Outflows (% Of GDP)",BM.KLT.DINV.WD.GD.ZS,Malaysia,MYS,2.1627182,0.287595121,1.878328762,1.919435297,1.453439314,2.4295656,4.694531672,6.1472435,6.67247464,3.332775849,6.18985813,6.77623368,5.37358751,4.14759192,4.75571236,3.498192961,3.35174655,1.758343429,1.594153785
"Foreign Direct Investment, Net Outflows (% Of GDP)",BM.KLT.DINV.WD.GD.ZS,Myanmar,MMR,,,,,,,,,,,,,,,,,,,
"Foreign Direct Investment, Net Outflows (% Of GDP)",BM.KLT.DINV.WD.GD.ZS,Philippines,PHL,-0.77556985,0.557288815,0.35899284,0.3623676,0.52861279,0.77452224,0.874156372,3.59712718,1.13935389,1.126999335,1.35886367,1.48277333,1.668673441,1.341598477,2.37325717,1.89274955,0.7867857,1.53738332,1.19317536
"Foreign Direct Investment, Net Outflows (% Of GDP)",BM.KLT.DINV.WD.GD.ZS,Singapore,SGP,7.12816526,22.561249,3.6395427,3.81556679,11.42132649,9.821425695,13.49864211,22.59412326,4.11358185,16.5231452,14.76472267,11.41938963,6.94464966,14.7211671,16.66739539,14.68266282,12.5657698,14.42937848,8.17266671
"Foreign Direct Investment, Net Outflows (% Of GDP)",BM.KLT.DINV.WD.GD.ZS,South Korea,KOR,0.86214644,0.514677669,0.56438272,0.73749472,0.9474883,0.927475229,1.241661551,1.944544878,1.949324346,1.92924112,2.5784942,2.465579662,2.52332165,2.16894867,1.983832421,1.71325472,2.112624551,2.225665814,2.36123541
"Foreign Direct Investment, Net Outflows (% Of GDP)",BM.KLT.DINV.WD.GD.ZS,Thailand,THA,-0.18178914,0.35554133,0.12712898,0.4942928,0.44339712,0.291273962,0.46932872,0.588346919,0.82962795,2.128528254,2.383819871,1.93511493,3.5874665,2.883781441,1.49575347,1.24373317,3.24377233,4.7198563,4.2768911
"Foreign Direct Investment, Net Outflows (% Of GDP)",BM.KLT.DINV.WD.GD.ZS,United States,USA,1.817827937,1.38112123,1.63659629,1.7373428,3.6216586,0.4349154,2.5435384,3.625753,2.335258894,2.16346786,2.333422957,2.8916184,2.32972228,2.34181884,2.2117336,1.68533398,1.7158121,1.973642426,-0.381886139
"Foreign Direct Investment, Net Outflows (% Of GDP)",BM.KLT.DINV.WD.GD.ZS,Vietnam,VNM,,,,,,0.11278217,0.12866699,0.2376818,0.32631978,0.6628641,0.776318828,0.7937,0.77119359,1.142376396,0.617634,0.56923757,0.48714861,0.21449659,0.243868933
High-Technology Exports (Current Us$),TX.VAL.TECH.CD,Brunei Darussalam,BRN,,,,,,,,,,54875547,115298511,12127394,7765222,59457618,6795683,81862668,768571,16187645,11551
High-Technology Exports (Current Us$),TX.VAL.TECH.CD,Cambodia,KHM,,,,,,,,164572,38689,996158,8239391,719837,1385778,7318956,31192962,12142575,17111616,17724852,16481625
High-Technology Exports (Current Us$),TX.VAL.TECH.CD,China,CHN,,,,,,,,3.43E+04,4.00E+04,3.59E+05,4.75E+05,5.42E+04,5.94E+05,6.56E+05,6.54E+04,6.52E+05,5.95E+05,6.54E+05,7.32E+05
High-Technology Exports (Current Us$),TX.VAL.TECH.CD,India,IND,,,,,,,,,,11347424854,1778725729,1454626697,13927179245,17965366385,18344917155,1461578664,143754797,1516128362,22739235
High-Technology Exports (Current Us$),TX.VAL.TECH.CD,Indonesia,IDN,,,,,,,,,,,765519398,7291773259,72427286,65231875,66391281,5947886,5418668848,5974888118,638964745
High-Technology Exports (Current Us$),TX.VAL.TECH.CD,Japan,JPN,,,,,,,,1.29E+05,1.37E+04,1.44E+04,1.32E+04,1.34E+05,1.30E+05,1.12E+05,1.77E+03,98537259154,9929127316,1.64E+04,1.11E+03
High-Technology Exports (Current Us$),TX.VAL.TECH.CD,Lao PDR,LAO,,,,,,,,,,,19433467,2193611,1178924,4542419,153548989,29895467,275176774,38972541,467981186
High-Technology Exports (Current Us$),TX.VAL.TECH.CD,Malaysia,MYS,,,,,,,,,,55657598669,65679346179,6658233664,66514332,6799495956,7965144695,64474611125,6322193892,7413627975,9395939
High-Technology Exports (Current Us$),TX.VAL.TECH.CD,Myanmar,MMR,,,,,,,,,,,58189,3743377,1546721,671366,15846766,9486539,252834721,285995159,31254589
High-Technology Exports (Current Us$),TX.VAL.TECH.CD,Philippines,PHL,,,,,,,,,,,,,,,,,,3352479344,3393553364
High-Technology Exports (Current Us$),TX.VAL.TECH.CD,Singapore,SGP,,,,,,,,1.94E+03,1.24E+05,997629419,1.32E+05,1.32E+05,1.37E+05,1.44E+05,1.46E+04,1.39E+05,1.36E+05,1.47E+05,1.55E+05
High-Technology Exports (Current Us$),TX.VAL.TECH.CD,South Korea,KOR,,,,,,,,1.65E+04,1.18E+04,1.35E+04,1.33E+04,1.33E+05,1.37E+03,1.43E+05,1.50E+03,1.47E+05,1.36E+05,1.67E+05,1.93E+04
High-Technology Exports (Current Us$),TX.VAL.TECH.CD,Thailand,THA,,,,,,,,3248596815,33513927457,3912425,3721131831,36167465191,37195246417,379554338,3852324446,38877663111,3983699792,43987995,4479581987
High-Technology Exports (Current Us$),TX.VAL.TECH.CD,United States,USA,,,,,,,,2.44E+04,2.47E+05,1.54E+04,1.69E+05,1.69E+05,1.72E+05,1.72E+05,1.79E+05,1.78E+04,1.77E+05,1.57E+05,1.56E+05
High-Technology Exports (Current Us$),TX.VAL.TECH.CD,Vietnam,VNM,,,,,,,,,313196849,3533737534,66869971,1176749291,21344684276,3275945844,36377184989,4752387563,55215295475,741139444,8261342126
Imports Of Goods And Services (% Of GDP),NE.IMP.GNFS.ZS,Brunei Darussalam,BRN,35.81729355,39.19356475,41.62613879,35.96921573,31.7952372,27.28916946,25.2164514,27.8977165,27.6146739,35.789462,27.96147673,3.346818,35.47872117,42.89542,3.654927,32.68646642,37.7413681,35.635735,41.9644349
Imports Of Goods And Services (% Of GDP),NE.IMP.GNFS.ZS,Cambodia,KHM,61.3625144,61.2222994,64.278295,66.5634186,7.9552236,72.74722281,76.212838,72.94217882,67.777868,55.91771187,59.5293544,59.518761,62.7767297,67.6585587,67.875814,66.14564324,65.668545,64.1581574,63.3288532
Imports Of Goods And Services (% Of GDP),NE.IMP.GNFS.ZS,China,CHN,18.5179397,18.21521353,2.1265796,24.82323147,28.44418664,28.378353,28.44385835,26.7585673,25.1233,2.43517,23.53174242,24.17271428,22.77499818,22.14512224,21.4713664,18.18573333,17.4581934,18.18673175,18.7313138
Imports Of Goods And Services (% Of GDP),NE.IMP.GNFS.ZS,India,IND,13.936866,13.43487512,15.2442791,15.64452227,19.6446891,22.39642292,24.4565398,24.88656893,29.2786318,25.8723527,26.85427325,31.834655,31.2592917,28.4132765,25.95422274,22.1972471,2.96413555,21.9866819,23.63963441
Imports Of Goods And Services (% Of GDP),NE.IMP.GNFS.ZS,Indonesia,IDN,3.45956744,3.7616843,26.3918488,23.13883897,27.544622,29.9266824,25.622415,25.39353149,28.75311546,21.35317,22.4224294,23.852661,24.98851951,24.7137963,24.4141999,2.7774698,18.33234795,19.17418623,22.55973
Imports Of Goods And Services (% Of GDP),NE.IMP.GNFS.ZS,Japan,JPN,9.19516773,9.56928977,9.66739329,9.943835932,1.9532415,12.535266,14.45887932,15.657191,16.9749827,11.96998576,13.5762573,15.468676,16.9137113,18.23212413,2.546825,18.34518,15.2626741,16.83933447,18.1928648
Imports Of Goods And Services (% Of GDP),NE.IMP.GNFS.ZS,Lao PDR,LAO,38.17529777,38.262781,38.5238819,37.7166272,41.1676296,42.8289155,43.8629789,45.59831582,48.6951162,46.84775654,49.33631185,51.35553977,6.383988,6.64322,58.3519164,51.846644,41.88246346,41.88246346,41.88246346
Imports Of Goods And Services (% Of GDP),NE.IMP.GNFS.ZS,Malaysia,MYS,1.59783,92.96214465,91.59299,87.25168291,95.92818,9.95566782,9.391666,86.29723149,77.16874754,71.14217859,71.1446982,69.6822425,68.5418484,67.919543,64.51873255,61.9213774,6.12356585,63.17393384,61.74541127
Imports Of Goods And Services (% Of GDP),NE.IMP.GNFS.ZS,Myanmar,MMR,0.626857691,0.44671559,0.225449347,0.158394556,0.14112177,0.95438463,0.98516,0.7955958,0.66547424,0.6474888,15.899337,0.19161,1.8862545,18.9456665,22.1685412,26.5684337,21.96176725,27.9886724,27.9886724
Imports Of Goods And Services (% Of GDP),NE.IMP.GNFS.ZS,Philippines,PHL,53.3656394,52.8828873,55.6887329,54.69227813,54.698764,51.74156612,48.3627716,43.3586112,39.3722577,33.358381,36.61619824,35.6677121,34.839652,32.2276125,32.5589722,34.2942878,37.4322318,4.87263791,44.3747492
Imports Of Goods And Services (% Of GDP),NE.IMP.GNFS.ZS,Singapore,SGP,176.13632,166.397925,165.6598959,174.6323579,187.572171,195.278452,197.3257825,181.59782,28.332944,167.3478768,171.686595,175.779227,172.4933529,171.9639837,168.5137834,151.86794,138.92328,146.4118227,149.8159819
Imports Of Goods And Services (% Of GDP),NE.IMP.GNFS.ZS,South Korea,KOR,32.93831431,31.17861722,29.32685285,3.6982554,34.4668353,34.37464972,36.3858631,38.583336,49.972151,42.8628772,46.23459268,54.2525787,53.5459591,48.89566961,45.2168895,38.37543177,35.4286377,37.68824349,38.99377361
Imports Of Goods And Services (% Of GDP),NE.IMP.GNFS.ZS,Thailand,THA,56.4576712,57.1714851,54.3239942,55.172768,61.4411356,69.45116817,65.41151851,61.91149,69.25721,54.8386881,6.76431575,68.825788,68.72372513,65.29111288,62.51137446,57.233848,53.6358378,54.3473923,56.4883293
Imports Of Goods And Services (% Of GDP),NE.IMP.GNFS.ZS,United States,USA,14.3591126,13.15997452,13.222296,13.43437,14.71544,15.544227,16.2432651,16.4634879,17.473493,13.6926858,15.74289421,17.2587554,17.3926497,16.46848279,16.4337643,15.2951885,14.6436499,15.4748645,15.3252118
Imports Of Goods And Services (% Of GDP),NE.IMP.GNFS.ZS,Vietnam,VNM,57.49559741,56.894472,61.95773496,67.65469652,73.28545645,67.1535337,7.5968754,84.875939,83.9878769,72.9743366,8.215125,83.52367728,76.52531152,81.468958,83.12975386,88.9881668,91.6233925,98.79114458,12.474868
"International Tourism, Expenditures (% Of Total Imports)",ST.INT.XPND.MP.ZS,Brunei Darussalam,BRN,20.27456912,21.3416517,16.88893679,2.46494718,15.8294269,14.8299912,14.5616356,12.9963352,1.77418454,12.83424761,11.55082285,10.39574056,8.748395244,8.2991396,1.52134716,9.425446798,11.59671518,11.66528946,1.29621983
"International Tourism, Expenditures (% Of Total Imports)",ST.INT.XPND.MP.ZS,Cambodia,KHM,2.297577312,2.41674192,2.33912628,1.934249667,2.114229114,3.4335896,3.15683379,3.637888547,3.1159547,2.79843988,1.722347871,3.6759697,3.75872765,3.76964688,3.73667214,4.128148931,4.64253562,5.36533747,4.93831213
"International Tourism, Expenditures (% Of Total Imports)",ST.INT.XPND.MP.ZS,China,CHN,8.791564714,8.36369399,7.971238327,4.75531654,3.858379199,3.354183833,3.172142,3.138617397,3.153727853,4.244589315,3.97416129,3.97317941,5.247762785,6.6429146,1.142288,12.47731533,12.87786441,11.65659239,1.88443512
"International Tourism, Expenditures (% Of Total Imports)",ST.INT.XPND.MP.ZS,India,IND,5.4411947,6.12386686,5.74321946,4.717127173,4.415177451,4.55134445,3.88271273,3.83448577,3.18499224,2.83619851,2.3892354,2.47693665,2.432624812,2.477478579,3.15995119,3.595591876,4.64297473,3.89165193,4.11135266
"International Tourism, Expenditures (% Of Total Imports)",ST.INT.XPND.MP.ZS,Indonesia,IDN,5.78677478,6.73866883,9.567951823,7.773951581,6.77168194,5.494485273,6.22959488,6.49134731,6.464792552,6.63395255,5.79821666,4.57899378,4.25334974,4.86585971,5.84447321,5.9384695,6.224656619,5.988223797,5.318662233
"International Tourism, Expenditures (% Of Total Imports)",ST.INT.XPND.MP.ZS,Japan,JPN,9.379675363,8.512716412,8.63517,8.126241828,8.96928963,7.975711731,5.657985856,5.18484883,4.46496867,5.3865923,4.964178936,4.9813832,4.3692891,3.37468614,2.885197279,2.87777126,3.367742221,3.7616454,3.3615915
"International Tourism, Expenditures (% Of Total Imports)",ST.INT.XPND.MP.ZS,Lao PDR,LAO,1.383293275,0.75874854,0.93963542,1.19383926,1.7511461,1.8584816,1.3665853,1.263316,3.37573152,5.699213165,9.25395643,9.6472984,16.22154246,22.7853855,17.2545625,14.8366215,14.26317296,13.793935,12.96768479
"International Tourism, Expenditures (% Of Total Imports)",ST.INT.XPND.MP.ZS,Malaysia,MYS,2.697666446,3.934727579,3.63263272,3.512947467,3.22574572,3.32293956,3.45697948,3.94971853,4.32326833,4.969663714,5.9866353,5.364932689,6.1933234,6.168919276,6.367173793,6.27437922,6.26137134,6.2912488,5.985458724
"International Tourism, Expenditures (% Of Total Imports)",ST.INT.XPND.MP.ZS,Myanmar,MMR,1.21923333,1.363222587,1.77818378,1.81383881,1.451357323,1.68697422,1.52279659,1.179398582,1.387227316,1.322289693,1.1464128,1.538245774,2.91594485,1.119171197,0.844219335,0.931942,1.31149329,0.73679556,0.625447844
"International Tourism, Expenditures (% Of Total Imports)",ST.INT.XPND.MP.ZS,Philippines,PHL,5.2151983,5.816747,5.41994447,4.45418368,3.81287636,7.57359,6.33674496,6.16985919,6.652836361,7.77172327,9.848652,8.52568594,8.973128442,1.713597,12.63685369,13.16961354,11.423682,1.52911625,9.61415962
"International Tourism, Expenditures (% Of Total Imports)",ST.INT.XPND.MP.ZS,Singapore,SGP,2.681721792,4.417225822,5.356853612,4.915489585,4.35958221,4.3491761,3.84263578,4.11143237,4.5884286,4.833391396,4.541943143,4.36228743,4.545833763,4.614492558,4.81484293,5.83968683,5.414591131,4.949842754,4.552571
"International Tourism, Expenditures (% Of Total Imports)",ST.INT.XPND.MP.ZS,South Korea,KOR,4.236583176,4.9955924,6.2381642,5.184661687,5.54717968,5.419297489,5.5911596,5.618657134,4.136198516,4.11183281,4.53633226,3.35365674,3.457731144,3.77577641,4.68215139,5.226272727,5.873975768,5.8845378,5.35544984
"International Tourism, Expenditures (% Of Total Imports)",ST.INT.XPND.MP.ZS,Thailand,THA,4.49172731,4.821453836,5.27339269,4.158559571,4.98862586,3.7598133,4.24639591,4.23445265,3.289256382,3.7617573,3.4472244,2.95912916,2.961984191,2.997614578,3.464882512,4.151617976,5.9353951,5.115928783,5.17345478
"International Tourism, Expenditures (% Of Total Imports)",ST.INT.XPND.MP.ZS,United States,USA,5.9525144,5.826716248,5.464836659,5.22535159,5.31971449,5.736431,4.81436897,4.78134264,4.6989149,5.23446624,4.6864118,4.352141986,4.71383437,4.72351259,4.93919354,5.426112416,5.9217867,5.98621632,5.96641638
"International Tourism, Expenditures (% Of Total Imports)",ST.INT.XPND.MP.ZS,Vietnam,VNM,,,,,,2.28669579,2.288389,1.85455148,1.55834565,1.59123337,1.683964534,1.565718995,1.58811658,1.49483379,1.736668611,2.16552286,2.46849927,2.2767411,2.4683644
"International Tourism, Expenditures (Current Us$)",ST.INT.XPND.CD,Brunei Darussalam,BRN,,456,398,469,382,374,48,43,459,477,572.4,686.88,591,624,616,459,499,54,585
"International Tourism, Expenditures (Current Us$)",ST.INT.XPND.CD,Cambodia,KHM,52,59,64,6,8,137,176,194,18,163,131,344,46,469,527,641,762,919,179
"International Tourism, Expenditures (Current Us$)",ST.INT.XPND.CD,China,CHN,14169,14992,16759,16716,2136,21759,24322,29786,36157,4372,5488,72585,1.20E+04,1.29E+05,2.27E+05,2.50E+05,2.51E+04,2.58E+05,2.77E+05
