indicator_name,indicator_code,country_name,country_code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Trade In Services (% Of GDP),BG.GSR.NFSV.GD.ZS,Brunei Darussalam,BRN,,27.42355634,22.29721528,22.41948485,2.577725431,18.11192715,17.74429445,17.39246429,15.76973418,21.88798465,12.63344861,12.52216839,16.39824753,18.52462417,16.46259864,17.89549931,19.7586146,14.84526187,15.81619563
Trade In Services (% Of GDP),BG.GSR.NFSV.GD.ZS,Cambodia,KHM,2.554346376,21.88467925,22.86872821,21.78393883,24.71672546,27.9659567,29.26955632,26.48256177,23.45794193,25.51873593,27.11881475,32.97822268,34.38488957,34.71257216,35.29128935,34.33318881,32.61679129,33.15218912,34.61585482
Trade In Services (% Of GDP),BG.GSR.NFSV.GD.ZS,China,CHN,9.491611275,9.673466786,1.127434889,6.819615271,7.775658473,7.159421524,7.821158749,7.173686166,6.567698398,5.263785235,4.246845419,5.944395132,5.659435277,5.61745694,6.246319463,5.929624197,5.835488795,5.641364615,5.579758154
Trade In Services (% Of GDP),BG.GSR.NFSV.GD.ZS,India,IND,7.658724438,7.711733878,7.868399549,8.269393574,1.372263865,12.19646663,13.68366691,12.88968737,13.4849849,1.874214498,11.69678385,11.86396468,12.33527824,12.27355723,11.68793349,11.35779871,11.25295237,11.11367488,12.1627474
Trade In Services (% Of GDP),BG.GSR.NFSV.GD.ZS,Indonesia,IDN,12.63549653,13.32564851,12.11679114,9.666833747,13.76686795,12.31124477,8.423619269,8.223363216,8.293452,6.525619698,5.712665964,6.164549124,6.363551281,6.351412342,6.46668687,6.172756183,5.765862888,5.715297878,6.611663161
Trade In Services (% Of GDP),BG.GSR.NFSV.GD.ZS,Japan,JPN,3.848293386,4.851922239,4.359358916,4.332267181,4.873697473,5.673553557,5.534915771,6.268723943,6.352168888,5.288623231,5.25312866,5.139937129,5.185419242,5.945284838,7.347134113,7.775118752,7.353235855,7.816886997,7.937221885
Trade In Services (% Of GDP),BG.GSR.NFSV.GD.ZS,Lao PDR,LAO,12.63287253,11.91147142,11.65697864,7.699421462,8.886886982,8.894993551,7.555215633,7.624559534,9.359677865,9.135934964,1.865829896,1.626253957,13.58471899,15.45765296,14.42914598,13.35996544,11.75731457,11.25559159,11.56681634
Trade In Services (% Of GDP),BG.GSR.NFSV.GD.ZS,Malaysia,MYS,32.83228723,33.65657584,31.13276768,28.28619119,29.32263821,29.56126679,27.49498292,29.83457585,26.43739658,27.57283135,26.3985846,25.95937768,26.69151492,26.98529612,25.84678267,24.92297742,25.14319548,24.94347728,23.62865746
Trade In Services (% Of GDP),BG.GSR.NFSV.GD.ZS,Myanmar,MMR,13.95638773,12.21924396,1.959689633,6.652929895,6.678823537,6.489254373,6.425389614,4.895113695,3.567787477,2.61859583,2.337996112,3.822973419,4.489688324,8.185775643,8.13675492,1.349174321,9.975414398,1.869336241,11.4376154
Trade In Services (% Of GDP),BG.GSR.NFSV.GD.ZS,Philippines,PHL,13.41465286,13.5493318,13.59184542,13.19656377,13.79865225,14.62497648,14.44365733,14.93799769,13.85747111,13.82385848,14.9324555,13.91718897,13.87478775,14.58832237,16.31139377,17.99177528,18.15824951,19.44795712,19.73415757
Trade In Services (% Of GDP),BG.GSR.NFSV.GD.ZS,Singapore,SGP,58.23448659,63.95324946,66.21151466,71.96718936,77.61469341,78.7564352,82.97886377,82.11885762,92.82634716,84.61927648,83.77513672,84.87785166,88.99645218,94.85143437,11.77694274,12.2365914,97.63418332,13.45898645,11.78455344
Trade In Services (% Of GDP),BG.GSR.NFSV.GD.ZS,South Korea,KOR,11.74454438,11.97247148,11.1445427,11.22171556,12.51244562,12.2542838,12.55826441,13.88335219,18.79843528,17.12118443,16.43416326,16.6599673,17.28244577,16.31252967,16.97844546,15.15978871,14.62793269,14.11965178,14.61781743
Trade In Services (% Of GDP),BG.GSR.NFSV.GD.ZS,Thailand,THA,23.24345583,22.97211668,23.99784957,22.35618748,24.35994897,24.67997147,25.85267165,25.93156715,27.16219475,22.94349627,22.1846916,23.63472674,23.18975835,24.31566677,23.85989262,25.68892864,26.28876172,25.83764637,26.22722913
Trade In Services (% Of GDP),BG.GSR.NFSV.GD.ZS,United States,USA,4.943622818,4.696979112,4.618746873,4.644629715,5.848164649,5.196545951,5.486278569,5.957482846,6.417126439,6.225539273,6.483881945,6.838136354,6.839139949,6.923481476,6.973345937,6.845917517,6.789284264,6.891526843,6.786787823
Trade In Services (% Of GDP),BG.GSR.NFSV.GD.ZS,Vietnam,VNM,19.11571415,18.94435475,18.95385582,18.51297933,18.94432445,15.52255546,15.38332598,16.55376231,15.93265511,13.16138734,14.99244171,15.33437379,13.93817438,14.32711952,13.67849815,14.19316688,14.25299376,13.48199933,13.56388412
Urban Population (% Of Total Population),SP.URB.TOTL.IN.ZS,Brunei Darussalam,BRN,71.164,71.652,72.46,72.421,72.794,73.163,73.529,73.892,74.252,74.68,74.961,75.31,75.656,75.997,76.332,76.663,76.99,77.312,77.629
Urban Population (% Of Total Population),SP.URB.TOTL.IN.ZS,Cambodia,KHM,18.586,18.73,18.82,18.937,19.55,19.174,19.293,19.413,19.571,19.93,2.294,2.663,21.37,21.415,21.799,22.188,22.582,22.98,23.388
Urban Population (% Of Total Population),SP.URB.TOTL.IN.ZS,China,CHN,35.877,37.93,38.425,39.776,41.144,42.522,43.868,45.199,46.539,47.88,49.226,5.511,51.765,53.13,54.259,55.5,56.736,57.96,59.152
Urban Population (% Of Total Population),SP.URB.TOTL.IN.ZS,India,IND,27.667,27.918,28.244,28.572,28.93,29.235,29.569,29.96,3.246,3.587,3.93,31.276,31.634,32.3,32.384,32.777,33.182,33.6,34.3
Urban Population (% Of Total Population),SP.URB.TOTL.IN.ZS,Indonesia,IDN,42.2,42.783,43.568,44.356,45.149,45.942,46.738,47.535,48.335,49.134,49.914,5.595,51.276,51.955,52.635,53.313,53.989,54.659,55.325
Urban Population (% Of Total Population),SP.URB.TOTL.IN.ZS,Japan,JPN,78.649,79.99,81.647,83.196,84.64,85.978,87.118,88.146,89.13,89.989,9.812,91.69,91.148,91.226,91.34,91.381,91.457,91.535,91.616
Urban Population (% Of Total Population),SP.URB.TOTL.IN.ZS,Lao PDR,LAO,21.977,22.993,24.44,25.126,26.242,27.186,27.748,28.316,28.893,29.475,3.64,3.66,31.264,31.872,32.487,33.18,33.736,34.368,35.4
Urban Population (% Of Total Population),SP.URB.TOTL.IN.ZS,Malaysia,MYS,61.977,62.922,63.856,64.78,65.694,66.594,67.483,68.36,69.225,7.75,7.912,71.69,72.275,72.93,73.577,74.213,74.84,75.447,76.36
Urban Population (% Of Total Population),SP.URB.TOTL.IN.ZS,Myanmar,MMR,27.25,27.28,27.391,27.575,27.76,27.946,28.132,28.319,28.57,28.695,28.885,29.75,29.266,29.457,29.65,29.858,3.82,3.322,3.579
Urban Population (% Of Total Population),SP.URB.TOTL.IN.ZS,Philippines,PHL,46.135,46.5,45.965,45.88,45.795,45.71,45.625,45.54,45.455,45.371,45.332,45.522,45.712,45.93,46.93,46.284,46.475,46.682,46.97
Urban Population (% Of Total Population),SP.URB.TOTL.IN.ZS,Singapore,SGP,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Urban Population (% Of Total Population),SP.URB.TOTL.IN.ZS,South Korea,KOR,79.621,79.94,8.299,8.652,81.2,81.345,81.528,81.631,81.733,81.835,81.936,81.923,81.851,81.779,81.77,81.634,81.562,81.53,81.459
Urban Population (% Of Total Population),SP.URB.TOTL.IN.ZS,Thailand,THA,31.386,32.548,33.734,34.941,36.169,37.411,38.673,39.95,41.242,42.543,43.856,44.698,45.445,46.193,46.943,47.694,48.448,49.2,49.949
Urban Population (% Of Total Population),SP.URB.TOTL.IN.ZS,United States,USA,79.57,79.234,79.49,79.583,79.757,79.928,8.99,8.269,8.438,8.66,8.772,8.944,81.119,81.299,81.483,81.671,81.862,82.58,82.256
Urban Population (% Of Total Population),SP.URB.TOTL.IN.ZS,Vietnam,VNM,24.374,24.937,25.511,26.92,26.683,27.281,27.888,28.54,29.128,29.762,3.417,31.8,31.752,32.429,33.115,33.89,34.51,35.213,35.919
Urban Population Growth (Annual %),SP.URB.GROW,Brunei Darussalam,BRN,2.881911317,2.723914343,2.513689211,2.37898825,2.23698422,2.735499176,1.899649627,1.754213774,1.667549382,1.653465532,1.699221423,1.753356963,1.796211467,1.826351676,1.753539746,1.678686991,1.59877934,1.524516786,1.461767379
Urban Population Growth (Annual %),SP.URB.GROW,Cambodia,KHM,2.862134549,2.664724477,2.479339831,2.333456938,2.243784199,2.193484356,2.146551644,2.195751921,2.289889398,3.317314853,3.34912173,3.397588226,3.424247116,3.437358395,3.415335174,3.372448243,3.325378744,3.277374958,3.252574213
Urban Population Growth (Annual %),SP.URB.GROW,China,CHN,3.649252711,4.595657577,4.198114765,4.78435265,3.97537213,3.882472976,3.674728933,3.511255552,3.433957689,3.338124678,3.255365495,3.566997489,2.939542285,2.876166976,2.829482685,2.769551135,2.744693749,2.693541382,2.491628215
Urban Population Growth (Annual %),SP.URB.GROW,India,IND,2.544616777,2.631895262,2.855299255,2.861811792,2.767125214,2.721832959,2.681685474,2.642483666,2.595371477,2.531696668,2.46548964,2.411993562,2.369769786,2.342731786,2.329164445,2.322896723,2.317931183,2.314448126,2.38965479
Urban Population Growth (Annual %),SP.URB.GROW,Indonesia,IDN,4.333453675,3.214538252,3.175561639,3.141347699,3.113892988,3.774662651,3.473615831,3.147118857,2.992296239,2.968755828,2.912895778,2.731287297,2.688897234,2.656436992,2.61121676,2.547356187,2.479777584,2.484599396,2.344869515
Urban Population Growth (Annual %),SP.URB.GROW,Japan,JPN,0.327695747,1.931623759,2.282872111,2.934149338,1.754431988,1.577846675,1.385898785,1.288998271,1.128273231,0.976949894,0.928359533,0.973766452,-0.739971618,-0.587331813,-0.472291645,-0.218272632,-0.321522411,-0.792347118,-0.114218799
Urban Population Growth (Annual %),SP.URB.GROW,Lao PDR,LAO,6.263911332,6.119617416,6.432759715,5.985149385,5.868543579,5.118311164,3.674671178,3.734187986,3.713326282,3.667196884,3.655149773,3.525412583,3.466861389,3.416516357,3.451223936,3.492325754,3.419998697,3.49639323,3.381673679
Urban Population Growth (Annual %),SP.URB.GROW,Malaysia,MYS,4.337412838,3.787538736,3.557423135,3.442249895,3.372822927,3.325947423,3.296991722,3.254175682,3.168785985,3.367695383,2.878387789,2.536973332,2.371415221,2.271296211,2.223731756,2.256348224,2.199179723,2.167984484,2.131636752
Urban Population Growth (Annual %),SP.URB.GROW,Myanmar,MMR,1.835312223,1.758742655,1.675439951,1.616491879,1.528715437,1.458327576,1.378115911,1.313626832,1.287826287,1.297623264,1.354939728,1.423121299,1.481836132,1.526683661,1.475768718,1.461125562,1.436945873,1.42861393,1.452481219
Urban Population Growth (Annual %),SP.URB.GROW,Philippines,PHL,1.97497165,1.948193395,1.917169136,1.866723539,1.791912689,1.735839763,1.675956373,1.524633576,1.473136612,1.464889629,1.581171878,2.116781116,2.126381869,2.194714894,2.597582198,1.992899792,1.919281272,1.889945276,1.876961445
Urban Population Growth (Annual %),SP.URB.GROW,Singapore,SGP,1.732422325,2.697355843,0.912639858,-1.474532842,1.251916674,2.355112886,3.129389157,4.166286369,5.321517833,3.159499148,1.771832879,2.849245667,2.453393331,1.619389859,1.29844178,1.186376937,1.297436994,0.8859547,0.469742987
Urban Population Growth (Annual %),SP.URB.GROW,South Korea,KOR,1.134284477,1.167892788,1.264122714,0.956963846,0.829355663,0.634549843,0.749916123,0.631491672,0.884188823,0.639434755,0.621566983,0.753159637,0.437788266,0.367213427,0.547727375,0.437945326,0.386128633,0.286461972,0.421334443
Urban Population Growth (Annual %),SP.URB.GROW,Thailand,THA,2.381948322,4.562826964,4.495335575,4.263755196,4.141837513,4.217172819,3.921749137,3.886198876,3.786687139,3.693578983,3.529229788,2.381785184,2.126657643,2.863517424,2.414265798,1.989315759,1.941596284,1.885495857,1.826333496
Urban Population Growth (Annual %),SP.URB.GROW,United States,USA,1.512113914,1.213384217,1.148418847,1.783638438,1.143885385,1.135884591,1.17796816,1.163677612,1.156185671,1.852929429,1.335741263,0.932736357,0.943234639,0.984233295,0.953587184,0.961985388,0.952615224,0.871492846,0.763339372
Urban Population Growth (Annual %),SP.URB.GROW,Vietnam,VNM,3.41217537,3.319455491,3.251714364,3.188512371,3.163918275,3.138927848,3.132492219,3.128181527,3.125368275,3.132675576,3.177457469,3.178592192,3.181168445,3.163144993,3.146873632,3.118326437,3.844962885,3.344161481,2.977826973
